command,mean,stddev,user,system,min,max
python matrix16.py,0.583494264585,0.004515309914158071,0.5198576399999999,0.05907055000000001,0.574659048585,0.590754260585
python matrix32.py,0.6050232830850001,0.0038852644720249086,0.54766324,0.05283955,0.6008075725850001,0.6138726425850001
python matrix64.py,0.7182289083850001,0.004636796306351664,0.6604571400000001,0.05277335,0.710996306585,0.724229945585
